Reference;Planet name;Column 3
17629;Koichisuzuki;Koichisuzuki
11378;Dauria;Dauria
16588;Johngee;Johngee
34104;Jeremiahpate;Jeremiahpate
13739;Nancyworden;Nancyworden
2440;Educatio;Educatio
18112;Jeanlucjosset;Jeanlucjosset
295299;Nannidiana;Nannidiana
32049;Jonathanma;Jonathanma
299756;Kerryaileen;Kerryaileen
30067;Natalieng;Natalieng
11148;Einhardress;Einhardress
49440;Kenzotange;Kenzotange
3020;Naudts;Naudts
26896;Josefhudec;Josefhudec
418220;Kestutis;Kestutis
19573;Cummings;Cummings
7280;Bergengruen;Bergengruen
25594;Kessler;Kessler
23888;Daikinoshita;Daikinoshita
11371;Camley;Camley
78124;Cicalo;"Cical&#242;"
316010;Daviddubey;Daviddubey
2998;Berendeya;Berendeya
5899;Jedicke;Jedicke
220736;Niihama;Niihama
19738;Calinger;Calinger
13843;Cowenbrown;Cowenbrown
142752;Boroski;Boroski
7967;Beny;Beny
14181;Koromhazi;"Koromh&#225;zi"
11552;Boucolion;Boucolion
145559;Didiermuller;"Didierm&#252;ller"
91553;Claudedoom;Claudedoom
270472;Csorgei;"Cs&#246;rgei"
91214;Diclemente;Diclemente
34080;Clarakeng;Clarakeng
7256;Bonhoeffer;Bonhoeffer
156879;Elois;"Elo&#239;s"
90376;Kossuth;Kossuth
16953;Besicovitch;Besicovitch
20371;Ekladyous;Ekladyous
549;Jessonda;Jessonda
30000;Camenzind;Camenzind
15276;Diebel;Diebel
14411;Clerambault;"Cl&#233;rambault"
2786;Grinevia;Grinevia
160013;Elbrus;Elbrus
28494;Jasmine;Jasmine
4920;Gromov;Gromov
436149;Edabel;Edabel
2147;Kharadze;Kharadze
18228;Hyperenor;Hyperenor
7815;Dolon;Dolon
6471;Collins;Collins
3469;Bulgakov;Bulgakov
423205;Echezeaux;Echezeaux
1788;Kiess;Kiess
21811;Burroughs;Burroughs
4536;Drewpinsky;Drewpinsky
5488;Kiyosato;Kiyosato
12276;IJzer;IJzer
11262;Drube;Drube
12224;Jimcornell;Jimcornell
3744;Horn-d'Arturo;Horn-d'Arturo
6221;Ducentesima;Ducentesima
365;Corduba;Corduba
4742;Caliumi;Caliumi
367943;Duende;Duende
185576;Covichi;Covichi
6371;Heinlein;Heinlein
170022;Douglastucker;Douglastucker
3817;Lencarter;Lencarter
740;Cantabia;Cantabia
9676;Eijkman;Eijkman
1140;Crimea;Crimea
24968;Chernyakhovsky;Chernyakhovsky
183287;Deisenstein;Deisenstein
218692;Leesnyder;Leesnyder
12104;Chesley;Chesley
23382;Epistrophos;Epistrophos
4141;Nintanlena;Nintanlena
12003;Hideosugai;Hideosugai
296968;Ignatianum;Ignatianum
12075;Legg;Legg
5157;Hindemith;Hindemith
7927;Jamiegilmour;Jamiegilmour
953;Painleva;Painleva
7681;Chenjingrun;Chenjingrun
121540;Jamesmarsh;Jamesmarsh
34838;Lazowski;Lazowski
12074;Carolinelau;Carolinelau
364636;Ulrikeecker;Ulrikeecker
2327;Gershberg;Gershberg
189261;Hiroo;Hiroo
2193;Jackson;Jackson
1380;Volodia;Volodia
9411;Hitomiyamoto;Hitomiyamoto
26938;Jackli;Jackli
266725;Vonputtkamer;Vonputtkamer
7493;Hirzo;Hirzo
3725;Valsecchi;Valsecchi
224;Oceana;Oceana
22063;Dansealey;Dansealey
52601;Iwayaji;Iwayaji
4611;Vulkaneifel;Vulkaneifel
4277;Holubov;Holubov
277816;Varese;Varese
30827;Lautenschlager;"Lautenschl&#228;ger"
54288;Daikikawasaki;Daikikawasaki
28479;Varlotta;Varlotta
355;Gabriella;Gabriella
22415;Humeivey;Humeivey
28636;Vasudevan;Vasudevan
3330;Gantrisch;Gantrisch
34277;Davidxingwu;Davidxingwu
20587;Jargoldman;Jargoldman
17693;Wangdaheng;Wangdaheng
164536;Davehinson;Davehinson
128426;Vekerdi;Vekerdi
352;Gisela;Gisela
5532;Ichinohe;Ichinohe
4023;Jarnik;"Jarn&#237;k"
8734;Warner;Warner
1165;Imprinetta;Imprinetta
4976;Choukyongchol;Choukyongchol
7784;Watterson;Watterson
30441;Curly;Curly
9564;Jeffwynn;Jeffwynn
467;Laura;Laura
21014;Daishi;Daishi
25676;Jesseellison;Jesseellison
1105;Fragaria;Fragaria
26732;Damianpeach;Damianpeach
28924;Jennanncsele;Jennanncsele
3609;Liloketai;Liloketai
187125;Marxgyorgy;"Marxgy&#246;rgy"
11592;Clintkelly;Clintkelly
20246;Frappa;Frappa
6603;Marycragg;Marycragg
3237;Victorplatt;Victorplatt
210230;Linyuanpei;Linyuanpei
26442;Matfernandez;Matfernandez
40007;Vieuxtemps;Vieuxtemps
153078;Giovale;Giovale
33193;Emhyr;Emhyr
7202;Kigoshi;Kigoshi
7948;Whitaker;Whitaker
8377;Elmerreese;Elmerreese
22533;Krishnan;Krishnan
23625;Gelfond;Gelfond
3251;Eratosthenes;Eratosthenes
25105;Kimnayeon;Kimnayeon
16142;Leung;Leung
1690;Mayrhofer;Mayrhofer
15388;Coelum;Coelum
353577;Gediminas;Gediminas
108113;Maza;Maza
29081;Krymradio;Krymradio
164792;Owen;Owen
5850;Masaharu;Masaharu
398045;Vitudurum;Vitudurum
5249;Giza;Giza
207385;Maxou;Maxou
25373;Gorsch;Gorsch
8783;Gopasyuk;Gopasyuk
24654;Fossett;Fossett
24318;Vivianlee;Vivianlee
270553;Loureed;Loureed
5295;Masayo;Masayo
129154;Georgesondecker;Georgesondecker
5319;Petrovskaya;Petrovskaya
15148;Michaelmaryott;Michaelmaryott
4271;Novosibirsk;Novosibirsk
2210;Lois;Lois
21743;Michaelsegal;Michaelsegal
216910;Vnukov;Vnukov
3208;Lunn;Lunn
21470;Frankchuang;Frankchuang
4378;Voigt;Voigt
175450;Phillipklu;Phillipklu
24818;Menichelli;Menichelli
5163;Vollmayr-Lee;Vollmayr-Lee
27955;Yasumasa;Yasumasa
11242;Franspost;Franspost
4459;Nusamaibashi;Nusamaibashi
128321;Philipdumont;Philipdumont
3868;Mendoza;Mendoza
30221;LeDonne;LeDonne
2846;Ylppo;"Ylpp&#246;"
6124;Mecklenburg;Mecklenburg
2009;Voloshina;Voloshina
6446;Lomberg;Lomberg
26307;Friedafein;Friedafein
114703;North;Dakota
6240;Lucretius;Carus
5296;Friedrich;Friedrich
207763;Oberursel;Oberursel
10799;Yucatan;"Yucat&#225;n"
1574;Meyer;Meyer
21550;Laviolette;Laviolette
9415;Yujiokimura;Yujiokimura
3001;Michelangelo;Michelangelo
8471;Obrant;Obrant
6080;Lugmair;Lugmair
697;Galilea;Galilea
6559;Nomura;Nomura
17222;Perlmutter;Perlmutter
5066;Garradd;Garradd
4371;Fyodorov;Fyodorov
22038;Margarshain;Margarshain
14413;Geiger;Geiger
21774;O'Brien;O'Brien
8992;Magnanimity;Magnanimity
113394;Niebur;Niebur
23852;Laurierumker;Laurierumker
10220;Pigott;Pigott
14739;Edgarchavez;Edgarchavez
129114;Oliverwalthall;Oliverwalthall
256537;Zahn;Zahn
22944;Sarahmarzen;Sarahmarzen
28305;Wangjiayi;Wangjiayi
10626;Zajic;"Zaj&#237;c"
2880;Nihondaira;Nihondaira
16944;Wangler;Wangler
5453;Zakharchenya;Zakharchenya
412;Elisabetha;Elisabetha
930;Westphalia;Westphalia
49448;Macocha;Macocha
20207;Dyckovsky;Dyckovsky
5923;Liedeke;Liedeke
65769;Mahalia;Mahalia
12738;Satoshimiki;Satoshimiki
7885;Levine;Levine
228029;MANIAC;MANIAC
4273;Dunhuang;Dunhuang
4317;Garibaldi;Garibaldi
55222;Makotoshinkai;Makotoshinkai
643;Scheherezade;Scheherezade
30244;Linhpham;Linhpham
6093;Makoto;Makoto
174361;Rickwhite;Rickwhite
21715;Palaniappan;Palaniappan
27280;Manettedavies;Manettedavies
5264;Telephus;Telephus
10071;Paraguay;Paraguay
25155;van;Belle
23246;Terazono;Terazono
4608;Wodehouse;Wodehouse
2223;Sarpedon;Sarpedon
4134;Schutz;"Sch&#252;tz"
15988;Parini;Parini
59239;Alhazen;Alhazen
16262;Rikurtz;Rikurtz
2039;Payne-Gaposchkin;Payne-Gaposchkin
3680;Sasha;Sasha
11806;Thangjam;Thangjam
85386;Payton;Payton
9438;Satie;Satie
5793;Ringuelet;Ringuelet
7506;Lub;Lub
8832;Altenrath;Altenrath
405;Thia;Thia
7867;Burian;Burian
34063;Mariamakarova;Mariamakarova
4906;Seneferu;Seneferu
10664;Phemios;Phemios
368617;Sebastianotero;Sebastianotero
4172;Rochefort;Rochefort
39734;Marchiori;Marchiori
11001;Andrewulff;Andrewulff
30094;Rolfebode;Rolfebode
21476;Petrie;Petrie
19539;Anaverdu;Anaverdu
37786;Tokikonaruko;Tokikonaruko
5176;Yoichi;Yoichi
9428;Angelalouise;Angelalouise
24665;Tolerantia;Tolerantia
11081;Persave;"Pers&#228;ve"
9469;Shashank;Shashank
12919;Tomjohnson;Tomjohnson
327695;Yokoono;Yokoono
5049;Sherlock;Sherlock
274856;Rosendosalvado;Rosendosalvado
374354;Pesquet;Pesquet
64;Angelina;Angelina
117439;Rosner;Rosner
12102;Piazzolla;Piazzolla
21621;Sherman;Sherman
25052;Rudawska;Rudawska
48451;Pichincha;Pichincha
198;Ampella;Ampella
243526;Russwalker;Russwalker
13197;Pontecorvo;Pontecorvo
75308;Shoin;Shoin
13942;Shiratakihime;Shiratakihime
10016;Yugan;Yugan
214475;Chrisbayus;Chrisbayus
9466;Shishir;Shishir
5513;Yukio;Yukio
52649;Chrismith;Chrismith
1095;Tulipa;Tulipa
21585;Polmear;Polmear
149528;Simonrodriguez;"Sim&#243;nrodr&#237;guez"
11803;Turrini;Turrini
34129;Madisonsneve;Madisonsneve
4333;Sinton;Sinton
7771;Tvaren;"Tv&#228;ren"
11771;Maestlin;Maestlin
21629;Siperstein;Siperstein
1677;Tycho;Brahe
11336;Piranesi;Piranesi
23182;Siyaxuza;Siyaxuza
1276;Ucclia;Ucclia
11408;Zahradnik;"Zahradn&#237;k"
26659;Skirda;Skirda
9919;Undset;Undset
22435;Pierfederici;Pierfederici
10051;Albee;Albee
30832;Urbaincreve;Urbaincreve
7197;Pieroangela;Pieroangela
2259;Sofievka;Sofievka
11066;Sigurd;Sigurd
10297;Lynnejones;Lynnejones
5458;Aizman;Aizman
20969;Samo;Samo
946;Poesia;"Po&#235;sia"
2459;Spellmann;Spellmann
13477;Utkin;Utkin
21355;Pikovskaya;Pikovskaya
5202;Charleseliot;Charleseliot
17971;Samuelhowell;Samuelhowell
11779;Zernike;Zernike
2160;Spitzer;Spitzer
21627;Sillis;Sillis
1975;Pikelner;Pikelner
23990;Springsteen;Springsteen
18745;San;Pedro
713;Luscinia;Luscinia
3308;Ferreri;Ferreri
79375;Valetti;Valetti
26728;Luwenqi;Luwenqi
7501;Farra;Farra
72543;Simonemarchi;Simonemarchi
39464;Poppelmann;"P&#246;ppelmann"
16998;Estelleweber;Estelleweber
8683;Sjolander;"Sj&#246;lander"
13480;Potapov;Potapov
1453;Fennia;Fennia
83362;Sandukruit;Sandukruit
2333;Porthan;Porthan
360762;FRIPON;FRIPON
29952;Varghese;Varghese
161092;Zsigmond;Zsigmond
1984;Fedynskij;Fedynskij
2083;Smither;Smither
46796;Mamigasakigawa;Mamigasakigawa
3655;Eupraksia;Eupraksia
158589;Snodgrass;Snodgrass
9691;Zwaan;Zwaan
21815;Fanyang;Fanyang
4996;Veisberg;Veisberg
4372;Quincy;Quincy
29428;Ettoremajorana;Ettoremajorana
6974;Solti;Solti
9561;van;Eyck
181;Eucharis;Eucharis
126;Velleda;Velleda
13513;Manila;Manila
9430;Erichthonios;Erichthonios
23955;Nishikota;Nishikota
417955;Mallama;Mallama
11698;Fichtelman;Fichtelman
3974;Verveer;Verveer
1169;Alwine;Alwine
7495;Feynman;Feynman
1330;Spiridonia;Spiridonia
29834;Mariacallas;Mariacallas
8582;Kazuhisa;Kazuhisa
233967;Vierkant;Vierkant
11348;Allegra;Allegra
126245;Kandokalman;"Kand&#243;k&#225;lm&#225;n"
8357;O'Connor;O'Connor
82;Alkmene;Alkmene
28045;Johnwilkins;Johnwilkins
1790;Volkov;Volkov
285;Regina;Regina
48411;Johnventre;Johnventre
707;Steina;Steina
17904;Annekoupal;Annekoupal
4736;Johnwood;Johnwood
42485;Stendhal;Stendhal
876;Scott;Scott
182592;Jolana;Jolana
10125;Stenkyrka;Stenkyrka
1096;Reunerta;Reunerta
5514;Karelraska;"Karelra&#353;ka"
7639;Offutt;Offutt
65241;Seeley;Seeley
8527;Katayama;Katayama
199574;Webbert;Webbert
15014;Annagekker;Annagekker
10301;Kataoka;Kataoka
18680;Weirather;Weirather
18159;Andrewcook;Andrewcook
246861;Johnelwell;Johnelwell
1438;Wendeline;Wendeline
28625;Selvakumar;Selvakumar
21539;Josefhlavka;"Josefhl&#225;vka"
11508;Stolte;Stolte
188847;Rhipeus;Rhipeus
34175;Joshuadong;Joshuadong
17258;Whalen;Whalen
7730;Sergerasimov;Sergerasimov
24214;Jonchristo;Jonchristo
201019;Oliverwhite;Oliverwhite
2985;Shakespeare;Shakespeare
13992;Cesarebarbieri;Cesarebarbieri
16017;Street;Street
25721;Anartya;Anartya
9405;Johnratje;Johnratje
6801;Strekov;"St&#345;ekov"
10804;Amenouzume;Amenouzume
1510;Charlois;Charlois
1422;Stromgrenia;"Str&#246;mgrenia"
179678;Rietmeijer;Rietmeijer
43597;Changshaopo;Changshaopo
12151;Oranje-Nassau;Oranje-Nassau
3471;Amelin;Amelin
3221;Changshi;Changshi
48471;Orchiston;Orchiston
31807;Shaunalennon;Shaunalennon
1958;Chandra;Chandra
105222;Oscarsaa;Oscarsaa
91907;Shiho;Shiho
5433;Kairen;Kairen
30186;Ostojic;Ostojic
13760;Rodriguez;Rodriguez
8709;Kadlu;Kadlu
11620;Susanagordon;Susanagordon
6844;Shpak;Shpak
10974;Carolalbert;Carolalbert
8906;Yano;Yano
8835;Annona;Annona
7289;Kamegamori;Kamegamori
2532;Sutton;Sutton
8313;Christiansen;Christiansen
168358;Casca;Casca
4972;Pachelbel;Pachelbel
22551;Adamsolomon;Adamsolomon
31324;Jirimrazek;"Ji&#345;&#237;mr&#225;zek"
24021;Yocum;Yocum
4892;Chrispollas;Chrispollas
18980;Johannatang;Johannatang
2066;Palala;Palala
110416;Cardille;Cardille
3726;Johnadams;Johnadams
166229;Palanga;Palanga
152481;Stabia;Stabia
25978;Katerudolph;Katerudolph
13565;Yotakanashi;Yotakanashi
8974;Gregaria;Gregaria
21447;Yungchieh;Yungchieh
2140;Kemerovo;Kemerovo
174515;Pamelaivezic;Pamelaivezic
4325;Guest;Guest
272746;Paoladiomede;Paoladiomede
10041;Parkinson;Parkinson
6578;Zapesotskij;Zapesotskij
12766;Paschen;Paschen
29659;Zeyuliu;Zeyuliu
17108;Patricorbett;Patricorbett
9128;Takatumuzi;Takatumuzi
5138;Gyoda;Gyoda
10388;Zhuguangya;Zhuguangya
5637;Gyas;Gyas
7307;Takei;Takei
10688;Haghighipour;Haghighipour
5064;Tanchozuru;Tanchozuru
1894;Haffner;Haffner
26871;Tanezrouft;Tanezrouft
17746;Haigha;Haigha
33810;Tangirala;Tangirala
3540;Protesilaos;Protesilaos
24000;Patrickdufour;Patrickdufour
474;Prudentia;Prudentia
16220;Mikewagner;Mikewagner
55331;Putzi;Putzi
1526;Mikkeli;Mikkeli
62666;Rainawessen;Rainawessen
165067;Pauls;Pauls
189347;Qian;Qian
21704;Mikkilineni;Mikkilineni
17698;Racheldavis;Racheldavis
11819;Millarca;Millarca
674;Rachele;Rachele
31147;Miriquidi;Miriquidi
32065;Radulovacki;Radulovacki
21586;Pourkaviani;Pourkaviani
6887;Hasuo;Hasuo
1238;Predappia;Predappia
23747;Rahaelgupta;Rahaelgupta
12444;Prothoon;Prothoon
11605;Ranfagni;Ranfagni
92297;Monrad;Monrad
4113;Rascana;Rascana
797;Montana;Montana
6449;Kudara;Kudara
36182;Montigiani;Montigiani
72545;Robbiiwessen;Robbiiwessen
9588;Quesnay;Quesnay
11133;Kumotori;Kumotori
28254;Raghrama;Raghrama
167113;Robertwick;Robertwick
31701;Ragula;Ragula
7488;Robertpaul;Robertpaul
10008;Raisanyo;Raisanyo
7241;Kuroda;Kuroda
4542;Mossotti;Mossotti
5363;Kupka;Kupka
41481;Musashifuchu;Musashifuchu
9487;Kupe;Kupe
8001;Ramsden;Ramsden
3049;Kuzbass;Kuzbass
316084;Mykolapokropyvny;Mykolapokropyvny
13964;La;Billardiere
23612;Ramzel;Ramzel
12634;LOFAR;LOFAR
16555;Nagaomasami;Nagaomasami
2041;Lancelot;Lancelot
8703;Nakanotadao;Nakanotadao
639;Latona;Latona
22863;Namarkarian;Namarkarian
20300;Arjunsuri;Arjunsuri
6025;Naotosato;Naotosato
164586;Arlette;Arlette
18191;Rayhe;Rayhe
22558;Mladen;Mladen
3448;Narbut;Narbut
14517;Monitoma;Monitoma
4668;Rayjay;Rayjay
163693;Atira;Atira
71001;Natspasoc;Natspasoc
2659;Millis;Millis
11039;Raynal;Raynal
8214;Mirellalilli;Mirellalilli
25970;Nelakanti;Nelakanti
3012;Minsk;Minsk
4861;Nemirovskij;Nemirovskij
13410;Arhale;Arhale
1129;Neujmina;Neujmina
1225;Ariane;Ariane
9351;Neumayer;Neumayer
9860;Archaeopteryx;Archaeopteryx
7840;Hendrika;Hendrika
19268;Morstadt;Morstadt
4095;Ishizuchisan;Ishizuchisan
7074;Muckea;Muckea
2220;Hicks;Hicks
9204;Morike;"M&#246;rike"
3418;Izvekov;Izvekov
30004;Mikewilliams;Mikewilliams
328305;Jackmcdevitt;Jackmcdevitt
10795;Babben;Babben
3130;Hillary;Hillary
6441;Milenajesenska;"Milenajesensk&#225;"
25869;Jacoby;Jacoby
12405;Nespoli;Nespoli
342431;Hilo;Hilo
24748;Nernst;Nernst
17492;Hippasos;Hippasos
170162;Nicolashayek;Nicolashayek
16012;Jamierubin;Jamierubin
43935;Danshechtman;Danshechtman
55875;Hirohatagaoka;Hirohatagaoka
23650;Cvancara;"&#268;van&#269;ara"
15840;Hiroshiendou;Hiroshiendou
1917;Cuyo;Cuyo
6119;Hjorth;Hjorth
9087;Neff;Neff
114649;Jeanneacker;Jeanneacker
5289;Niemela;Niemela
64296;Hokoon;Hokoon
3256;Daguerre;Daguerre
22626;Jengordinier;Jengordinier
11370;Nabrown;Nabrown
63163;Jerusalem;Jerusalem
9758;Dainty;Dainty
10464;Jessie;Jessie
28936;Dalapati;Dalapati
59417;Giocasilli;Giocasilli
845;Naema;"Na&#235;ma"
91422;Giraudon;Giraudon
175238;Nguyenhien;Nguyenhien
10984;Gispen;Gispen
57658;Nilrem;Nilrem
8165;Gnadig;"Gn&#228;dig"
24201;Davidkeith;Davidkeith
160105;Gobi;Gobi
3859;Borngen;"B&#246;rngen"
33568;Godishala;Godishala
3568;ASCII;ASCII
2551;Decabrina;Decabrina
6489;Golevka;Golevka
9260;Edwardolson;Edwardolson
2683;Brian;Brian
220418;Golovyno;Golovyno
1666;van;Gent
95935;Grego;Grego
1346;Gotha;Gotha
11887;Echemmon;Echemmon
21921;Camdenmiller;Camdenmiller
2447;Kronstadt;Kronstadt
33994;Regidufour;Regidufour
15203;Grishanin;Grishanin
269742;Kroonorbert;"Kro&#243;norbert"
13376;Dunphy;Dunphy
3752;Camillo;Camillo
15530;Kuber;Kuber
11836;Eileen;Eileen
957;Camelia;Camelia
30785;Greeley;Greeley
25140;Schmedemann;Schmedemann
17891;Buraliforti;Buraliforti
200234;Kumashiro;Kumashiro
22936;Ricmccutchen;Ricmccutchen
10370;Hylonome;Hylonome
70449;Gruebel;Gruebel
1514;Ricouxa;Ricouxa
10544;Horsnebara;"H&#246;rsnebara"
4860;Gubbio;Gubbio
4813;Terebizh;Terebizh
13116;Hortensia;Hortensia
328;Gudrun;Gudrun
9619;Terrygilliam;Terrygilliam
1077;Campanula;Campanula
2293;Guernica;Guernica
38674;Tesinsko;"T&#283;&#353;&#237;nsko"
12356;Carlscheele;Carlscheele
21429;Gulati;Gulati
11091;Thelonious;Thelonious
1952;Hesburgh;Hesburgh
12574;LONEOS;LONEOS
5041;Theotes;Theotes
78661;Castelfranco;Castelfranco
8248;Gurzuf;Gurzuf
34696;Risoldi;Risoldi
135;Hertha;Hertha
46644;Lagia;Lagia
20002;Tillysmith;Tillysmith
349785;Hsiaotejen;Hsiaotejen
16192;Laird;Laird
12062;Tilmanspohn;Tilmanspohn
236851;Chenchikwan;Chenchikwan
3676;Hahn;Hahn
23071;Tinaliu;Tinaliu
18948;Hinkle;Hinkle
335292;Larrey;Larrey
9508;Titurel;Titurel
12642;Davidjansen;Davidjansen
37729;Akiratakao;Akiratakao
15107;Toepperwein;Toepperwein
70712;Danieljoanna;Danieljoanna
8034;Akka;Akka
89264;Sewanee;Sewanee
20600;Danieltse;Danieltse
13286;Adamchauvin;Adamchauvin
12418;Tongling;Tongling
10669;Herfordia;Herfordia
3842;Harlansmith;Harlansmith
33462;Tophergee;Tophergee
8067;Helfenstein;Helfenstein
6761;Haroldconnolly;Haroldconnolly
3886;Shcherbakovia;Shcherbakovia
6122;Henrard;Henrard
7137;Ageo;Ageo
19251;Totziens;Totziens
313921;Daassou;Daassou
11928;Akimotohiro;Akimotohiro
202605;Shenchunshan;Shenchunshan
9189;Holderlin;"H&#246;lderlin"
13691;Akie;Akie
9482;Rubendario;"Rub&#233;ndar&#237;o"
19466;Darcydiegel;Darcydiegel
417978;Haslehner;Haslehner
157491;Rudigerkollar;"R&#252;digerkollar"
18268;Dardanos;Dardanos
2594;Acamas;Acamas
4107;Rufino;Rufino
7705;Humeln;Humeln
136108;Haumea;Haumea
31744;Shimshock;Shimshock
7225;Huntress;Huntress
24947;Hausdorff;Hausdorff
9271;Trimble;Trimble
3638;Davis;Davis
950;Ahrensa;Ahrensa
10506;Rydberg;Rydberg
21502;Cruz;Cruz
327030;Alanmaclure;Alanmaclure
19663;Rykerwatts;Rykerwatts
16261;Iidemachi;Iidemachi
34304;Alainagarza;Alainagarza
6099;Saarland;Saarland
12845;Crick;Crick
33058;Kovarik;"Kova&#345;&#237;k"
18786;Tyjorgenson;Tyjorgenson
14876;Dampier;Dampier
13163;Koyamachuya;Koyamachuya
;"name=""U"">";-4128
23751;Davidprice;Davidprice
702;Alauda;Alauda
6809;Sakuma;Sakuma
9111;Matarazzo;Matarazzo
9761;Krautter;Krautter
1094;Siberia;Siberia
23818;Matthewlepow;Matthewlepow
2887;Krinov;Krinov
1083;Salvia;Salvia
5259;Epeigeus;Epeigeus
33872;Kristichung;Kristichung
26922;Samara;Samara
6607;Matsushima;Matsushima
4038;Kristina;Kristina
30939;Samaritaine;Samaritaine
155784;Ercol;Ercol
42924;Betlem;Betlem
8328;Uyttenhove;Uyttenhove
28711;Emmaburnett;Emmaburnett
22423;Kudlacek;Kudlacek
48767;Skamander;Skamander
1217;Maximiliana;Maximiliana
5683;Bifukumonin;Bifukumonin
100029;Varnhagen;Varnhagen
18946;Massar;Massar
7176;Kuniji;Kuniji
25834;Vechinski;Vechinski
22860;Francylemp;Francylemp
120299;Billlynch;Billlynch
10193;Nishimoto;Nishimoto
26334;Melimcdowell;Melimcdowell
9526;Billmckinnon;Billmckinnon
8934;Nishimurajun;Nishimurajun
125476;Frangarcia;Frangarcia
6276;Kurohone;Kurohone
31437;Verma;Verma
8353;Megryan;Megryan
10613;Kushinadahime;Kushinadahime
24931;Noeth;Noeth
12106;Menghuan;Menghuan
17821;Bolsche;"B&#246;lsche"
5231;Verne;Verne
9481;Menchu;"Mench&#250;"
95219;Borgman;Borgman
5698;Nolde;Nolde
6212;Franzthaler;Franzthaler
25742;Amandablanco;Amandablanco
13607;Vicars;Vicars
21665;Frege;Frege
7355;Bottke;Bottke
5301;Novobranets;Novobranets
210434;Fungyuancheng;Fungyuancheng
6933;Azumayasan;Azumayasan
8774;Viridis;Viridis
194982;Furia;Furia
5820;Babelsberg;Babelsberg
8445;Novotroitskoe;Novotroitskoe
28094;Michellewis;Michellewis
35703;Lafiascaia;Lafiascaia
10657;Wanach;Wanach
379173;Gamaovalia;Gamaovalia
5533;Bagrov;Bagrov
13415;Stevenbland;Stevenbland
27758;Michelson;Michelson
8121;Altdorfer;Altdorfer
14589;Stevenbyrnes;Stevenbyrnes
8937;Gassan;Gassan
25898;Alpoge;Alpoge
110293;Oia;Oia
12363;Marinmarais;Marinmarais
12621;Alsufi;Alsufi
15371;Steward;Steward
1237;Genevieve;"Genevi&#232;ve"
22174;Allisonmae;Allisonmae
9650;Okadaira;Okadaira
10429;van;Woerden
11799;Lantz;Lantz
9325;Stonehenge;Stonehenge
517;Edith;Edith
15500;Anantpatel;Anantpatel
10168;Stony;Ridge
20272;Duyha;Duyha
4180;Anaxagoras;Anaxagoras
55854;Stoppani;Stoppani
1205;Ebella;Ebella
3690;Larson;Larson
170006;Stoughton;Stoughton
10991;Dulov;Dulov
18675;Amiamini;Amiamini
15304;Wikberg;Wikberg
2312;Duboshin;Duboshin
8935;Beccaria;Beccaria
24640;Omiwa;Omiwa
5169;Duffell;Duffell
11441;Anadiego;Anadiego
28411;Xiuqicao;Xiuqicao
13647;Rey;Rey
9615;Hemerijckx;Hemerijckx
23313;Supokaivanich;Supokaivanich
11728;Einer;Einer
4026;Beet;Beet
7463;Oukawamine;Oukawamine
117596;Richardkuhns;Richardkuhns
90471;Andrewdrake;Andrewdrake
22992;Susansmith;Susansmith
25036;Elizabethof;Elizabethof
20773;Aneeshvenkat;Aneeshvenkat
25612;Yaoskalucia;Yaoskalucia
6352;Schlaun;Schlaun
5682;Beresford;Beresford
7602;Yidaeam;Yidaeam
6873;Tasaka;Tasaka
190504;Hermanotto;"Hermanott&#243;"
20880;Yiyideng;Yiyideng
22448;Ricksaunders;Ricksaunders
184535;Audouze;Audouze
372;Palma;Palma
13092;Schrodinger;"Schr&#246;dinger"
4399;Ashizuri;Ashizuri
13131;Palmyra;Palmyra
5779;Schupmann;Schupmann
129338;Andrewlowman;Andrewlowman
200578;Yungchuen;Yungchuen
210686;Scottnorris;Scottnorris
9227;Ashida;Ashida
4852;Pamjones;Pamjones
9960;Sekine;Sekine
5535;Annefrank;Annefrank
12702;Panamarenko;Panamarenko
163119;Timmckay;Timmckay
19210;Higayoshihiro;Higayoshihiro
4617;Zadunaisky;Zadunaisky
137052;Tjelvar;Tjelvar
10129;Fole;Fole
11804;Zambon;Zambon
31461;Shannonlee;Shannonlee
25412;Arbesfeld;Arbesfeld
4321;Zero;Zero
9523;Torino;Torino
10009;Hirosetanso;Hirosetanso
5392;Parker;Parker
134072;Sharonhooven;Sharonhooven
15604;Fruits;Fruits
6949;Zissell;Zissell
5595;Roth;Roth
22952;Hommasachi;Hommasachi
3684;Berry;Berry
23886;Toshihamane;Toshihamane
28042;Mayapatel;Mayapatel
32019;Krithikaiyer;Krithikaiyer
43844;Rowling;Rowling
7259;Gaithersburg;Gaithersburg
10469;Krohn;Krohn
27457;Tovinkere;Tovinkere
7413;Galibina;Galibina
30301;Kuditipudi;Kuditipudi
208917;Traviscarter;Traviscarter
6719;Gallaj;Gallaj
3884;Alferov;Alferov
8325;Trigo-Rodriguez;Trigo-Rodriguez
16929;Hurnik;"Hurn&#237;k"
145566;Andreasphilipp;Andreasphilipp
355022;Triman;Triman
10671;Mazurova;Mazurova
15938;Bohnenblust;Bohnenblust
38541;Rustichelli;Rustichelli
54693;Garymyers;Garymyers
7773;Kyokuchiken;Kyokuchiken
14504;Tsujimura;Tsujimura
2289;McMillan;McMillan
19379;Labrecque;Labrecque
1425;Tuorla;Tuorla
31086;Gehringer;Gehringer
2574;Ladoga;Ladoga
34182;Sachan;Sachan
22547;Kimberscott;Kimberscott
